condition,Peptide,n,mean_diff,statistic,effect_size,p_value,p_adjusted,source_file
Pos24h_PosCTL,RB_803_815,3,-0.01432257561314998,3,0.5,1,1,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,MPIP1_172_184,3,-0.008973751298268452,3,0.5,1,1,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,MBP_222_234,3,0.07233033573163392,3,0.5,1,1,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,YAP1_374_386,3,0.030438388915315116,2,0.3333333333333333,1,1,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,RUNX3_8_20,3,-0.03318629074557222,3,0.5,1,1,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,NCF1_321_333,3,0.10903903760856437,3,0.5,1,1,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,BAD_112_124,3,-0.0018615253400471967,3,0.5,1,1,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,VIME_28_40,3,0.018433560069612227,3,0.5,1,1,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,MYL9_14_26,3,0.012338939820766726,3,0.5,1,1,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos30m_PosCTL,VASP_232_244,3,0.5901212451938225,6,1,0.18144920772142026,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RS6_228_240,3,-0.9792582373218485,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RYR1_4317_4329,3,-0.5311802433081582,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,TRPM7_1498_1510,3,-0.7269340142550037,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PTK6_436_448,3,-0.8080242697271505,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,STK6_283_295,3,-0.7583307643571265,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,NFKB1_330_342,3,-1.1189826222939885,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PPR1A_28_40,3,-0.2668350255862422,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,ANDR_785_797,3,-0.38546363625234087,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,GPSM2_394_406,3,-1.1129895430006373,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,DESP_2842_2854,3,-1.3980447516316366,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CFTR_730_742,3,-1.2998652497073788,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PDPK1_235_247,3,-0.32048884792156446,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,NEK3_158_170,3,-0.3291133431924583,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RAP1B_172_184,3,-0.2979955549306602,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PLEK_106_118,3,-0.1270899274232781,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PTN12_32_44,3,-0.8703628825075652,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CGHB_109_121,3,-0.5973016851845617,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,ERF_519_531,3,-0.37958342839185344,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CAC1C_1974_1986,3,-0.9702551933805245,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,NOS3_1171_1183,3,-0.3326515732651926,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,FRAP_2443_2455,3,-0.5715263293543881,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,LMNB1_16_28,3,-0.19106267558134307,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RAF1_253_265,3,-0.21309581578226222,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,EPB42_241_253,3,-1.1689658927214552,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,EZH2_305_317,3,-0.8963307453659471,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,ANXA1_209_221,3,-0.617093914431608,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,BAD_69_81,3,-0.4176968951171611,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,TY3H_65_77,3,-1.1289796917326183,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,C1R_201_213,3,-0.21047729546759028,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CSF1R_701_713,3,-0.8796526266380033,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CREB1_126_138,3,-0.8148875158257661,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,KCNB1_489_501,3,-0.49329443702417414,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RADI_559_569,3,-0.6364728061561689,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,KCNA1_438_450,3,-1.145058390622398,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,KCNH2_277_289,3,-1.1674354904977868,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,REL_260_272,3,-1.1098545255477763,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,KAPCG_192_206,3,-0.15054149396274438,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,VASP_271_283,3,-0.5804513274459892,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,NMDZ1_890_902,3,-0.697654005147708,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RBM26_833_845,3,-0.3723006176358024,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PLM_76_88,3,-0.8950008259804493,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,NCF1_321_333,3,-0.9648611648478825,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,ADDB_706_718,3,-0.3906757527244302,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,BAD_112_124,3,-0.9585295553381178,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,KCNA2_442_454,3,-0.605054576982376,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,ERBB2_679_691,3,-0.23889849031002913,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,KAP2_92_104,3,-1.0027730016932335,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,ESR1_160_172,3,-0.4706190679481222,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,ADRB2_338_350,3,-1.0244356277052546,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,KPB1_1011_1023,3,-1.3035205399065593,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,SCN7A_898_910,3,-1.1868321810212894,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,VASP_150_162,3,-1.1346533002352583,0,0,0.1814492077214203,0.3731691253138645,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,GYS2_1_13,3,-0.04819523534827101,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,ADDB_696_708,3,-0.19250058832666755,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CDC2_154_169,3,-0.1659263547018135,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MPIP3_208_220,3,-0.19001097363148478,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PP2AB_297_309,3,-0.3449703926220293,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,P53_308_323,3,-0.21540636720687267,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,NEK2_172_184,3,-0.06876695564973753,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,BAD_93_105,3,-0.22063981792997972,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,KCNA3_461_473,3,-0.2720143429726797,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,TAU_524_536,3,-0.21331775250281088,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PRKDC_2618_2630,3,-0.25060168801778965,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,H2B1B_ 27_40,3,-0.3515417354803819,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,IF4E_203_215,3,-0.16841304288225817,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,KCC2G_278_289,3,-0.21247662574302212,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,BUB1_207_219,3,-0.1543478398868115,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,GPR6_349_361,3,-0.35459147266993407,1,0.16666666666666666,0.42267807417063546,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,GBF1_1331_1343,3,0.6035814675133637,5,0.8333333333333334,0.4226780741706355,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RB_774_786,3,0.41486892532479835,5,0.8333333333333334,0.4226780741706355,0.6489001420366094,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,TPH2_10_22,3,-0.1237355448518859,2,0.3333333333333333,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,ACM4_456_468,3,-0.24234141847711815,2,0.3333333333333333,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MARCS_160_172,3,-0.23717788876709928,2,0.3333333333333333,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,ACM1_444_456,3,-0.07809200934545135,2,0.3333333333333333,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RB_242_254,3,-0.056761416417240085,2,0.3333333333333333,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CO4A3_1429_1441,3,-0.16661339953940085,2,0.3333333333333333,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,BCKD_45_57,3,-0.19710635904159562,2,0.3333333333333333,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RB_803_815,3,-0.07377452907709112,2,0.3333333333333333,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MPIP1_172_184,3,-0.031734480339547844,2,0.3333333333333333,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,KS6A1_374_386,3,0.05542388217179983,4,0.6666666666666666,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,ROA1_186_198,3,-0.1734363536350374,2,0.3333333333333333,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,YAP1_374_386,3,0.19309538832426903,4,0.6666666666666666,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RUNX3_8_20,3,-0.033404903626144886,2,0.3333333333333333,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,H32_3_18,3,-0.20328162056822813,2,0.3333333333333333,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RIT1_202_214,3,-0.28258121828659544,2,0.3333333333333333,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,KIF2C_105_118_S106G,3,-0.2903726873229774,2,0.3333333333333333,0.7892680261342813,0.9888530442372029,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,FOXO3_25_37,3,-0.04314510401232911,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CCR5_330_342,3,-0.04656512010701933,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MP2K1_287_299,3,0.04808540165365057,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,GSUB_61_73,3,-0.11160901030463825,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,TRPM7_1466_1478,3,-0.016719026774832724,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,XPO1_1049_1061,3,-0.1834323433199468,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RBL2_655_667,3,0.0012441271837507297,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RB_350_362,3,-0.13478676742813206,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,AMOT_744_756,3,-0.014745482043997763,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CENPA_1_14,3,-0.13560177113008215,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PKP1_167_179,3,-0.1497741444970509,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MBP_222_234,3,0.023277003788455097,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,IRS1_788_800,3,-0.03411301906283448,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CDK7_163_175,3,-0.2627696919937176,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,FIBA_569_581,3,-0.19498628565464937,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,NR4A1_344_356,3,-0.13737487676392818,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,ARHG2_166_178,3,-0.06290902711077588,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MARCS_152_164,3,-0.19379325951951315,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CD27_212_224,3,-0.1579244026807028,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,SV2A_36_48,3,-0.22867204877278918,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,VIME_28_40,3,-0.017575920902878295,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MYL9_14_26,3,0.0013658523388470438,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos4h_PosCTL,TPH2_10_22,3,0.13460420530880146,6,1,0.18144920772142026,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,ACM1_444_456,3,0.0957275678777485,6,1,0.18144920772142026,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,RB_242_254,3,0.27440611851391594,6,1,0.18144920772142026,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,NEK3_158_170,3,0.29521910068876817,6,1,0.18144920772142026,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,ADDB_696_708,3,0.3031706622890968,6,1,0.18144920772142026,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,RB_803_815,3,0.17848927936425932,6,1,0.18144920772142026,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,K6PL_766_778,3,0.12522795918963844,6,1,0.18144920772142026,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,NEK2_172_184,3,0.17745495171035142,6,1,0.18144920772142026,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,RADI_559_569,3,0.22728272262966862,6,1,0.18144920772142026,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,ROA1_186_198,3,0.11861248838320086,6,1,0.18144920772142026,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,RS6_228_240,3,-0.710043976023997,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,RYR1_4317_4329,3,-0.2726384173525697,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,TRPM7_1498_1510,3,-0.6681127030832746,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PTK6_436_448,3,-0.6079520494724763,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,STK6_283_295,3,-0.5393433687584027,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,NFKB1_330_342,3,-0.7900809369192944,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,ANDR_785_797,3,-0.3193155223680062,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,GPSM2_394_406,3,-1.0369994169400496,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,DESP_2842_2854,3,-1.0096071825362227,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,CFTR_730_742,3,-1.0227746303676184,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,LIPS_944_956,3,-0.6041812252972102,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PDPK1_235_247,3,-0.11119661802239585,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,RAP1B_172_184,3,-0.23802138639178003,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PLEK_106_118,3,-0.16508702695536215,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PTN12_32_44,3,-0.5424418699932984,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,CGHB_109_121,3,-0.41003120675613197,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,ERF_519_531,3,-0.14510425550486397,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,XPO1_1049_1061,3,-0.1299834849743382,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,CAC1C_1974_1986,3,-0.6092122046082041,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,KAP3_107_119,3,-0.6448266668925484,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,NOS3_1171_1183,3,-0.21853458352464786,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,FRAP_2443_2455,3,-0.24722353772456587,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,EPB42_241_253,3,-1.008485154745084,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,TOP2A_1463_1475,3,-0.5889333610460513,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,EZH2_305_317,3,-0.7692610491996836,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,ANXA1_209_221,3,-0.4455914599987934,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,BAD_69_81,3,-0.13569511265041415,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,CENPA_1_14,3,-0.17896993712879272,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,TY3H_65_77,3,-0.8620135703598972,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,CSF1R_701_713,3,-0.6344561528923892,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,CREB1_126_138,3,-0.5930846444884814,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,KCNA1_438_450,3,-0.7444442132044292,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,KCNH2_277_289,3,-0.9117413262902261,0,0,0.1814492077214203,0.31753611351248556,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
